frame_id,timestamp,ego_speed_mps,ego_yaw,road_type,weather,lead_distance_m,cut_in_flag,pedestrian_flag,brake_flag
frame_000077,7.6,24.692338353269157,0.0,highway,clear,41.64235924347526,0,0,0
frame_000078,7.7,24.71047876805412,0.0,highway,clear,44.702416466682045,0,0,0
frame_000079,7.8,25.794951285164224,0.0,highway,clear,43.79436317235127,0,0,0
frame_000080,7.9,25.339056417670577,0.0,highway,clear,37.00016724805526,0,0,0
frame_000081,8.0,24.482745091143464,0.0,highway,clear,42.76167726720863,0,0,0
frame_000082,8.1,24.221689846792724,0.0,highway,clear,37.04152598602021,0,0,0
frame_000083,8.2,25.867964308006666,0.0,highway,clear,37.605283417280646,0,0,0
frame_000084,8.3,25.40383263598525,0.0,highway,clear,35.949507755458896,0,0,0
frame_000085,8.4,25.139779164604445,0.0,highway,clear,42.05160324174259,0,0,0
frame_000086,8.5,25.813387831029374,0.0,highway,clear,43.044631042134874,0,0,0
frame_000087,8.6,24.831970804318924,0.0,highway,clear,36.51115724534188,0,0,0
frame_000088,8.7,25.869217066521017,0.0,highway,clear,36.65921848932478,0,0,0
frame_000089,8.8,24.825409929296892,0.0,highway,clear,35.25616683621405,0,0,0
frame_000090,8.9,24.6380685681116,0.0,highway,clear,40.160745297508264,0,0,0
frame_000091,9.0,25.57379665337502,0.0,highway,clear,42.68917738571253,0,0,0
frame_000092,9.1,24.316850809114282,0.0,highway,clear,38.4416693357226,0,0,0
frame_000093,9.2,25.4512834315279,0.0,highway,clear,37.410868638074156,0,0,0
frame_000094,9.3,24.459549241338642,0.0,highway,clear,38.38384919868994,0,0,0
frame_000095,9.4,25.14290045670292,0.0,highway,clear,39.46769765830619,0,0,0
frame_000096,9.5,24.721315596012523,0.0,highway,clear,36.09915444816465,0,0,0
frame_000097,9.6,24.20739633221681,0.0,highway,clear,43.88935238986035,0,0,0
frame_000098,9.7,24.72008588086598,0.0,highway,clear,42.22060097173678,0,0,0
frame_000099,9.8,25.913100329056626,0.0,highway,clear,38.42120931397231,0,0,0
frame_000100,9.9,25.984683325826598,0.0,highway,clear,40.43214633402202,0,0,0
frame_000101,10.0,25.69828468361514,0.0,highway,clear,36.69300351021541,0,0,0
frame_000102,10.1,25.15099001953295,0.0,highway,clear,40.91382332460198,0,0,0
frame_000103,10.2,24.236589840102557,0.0,highway,clear,42.070695842808775,0,0,0
frame_000104,10.3,24.91264967913266,0.0,highway,clear,35.298559315796,0,0,0
frame_000105,10.4,25.30664720366836,0.0,highway,clear,36.46601563877624,0,0,0
frame_000106,10.5,25.080402917319468,0.0,highway,clear,41.67016075787603,0,0,0
frame_000107,10.6,25.868179864393273,0.0,highway,clear,38.71206986866436,0,0,0
frame_000108,10.7,25.627495276752217,0.0,highway,clear,39.55992057260541,0,0,0
frame_000109,10.8,25.31991007205585,0.0,highway,clear,35.54687203170673,0,0,0
frame_000110,10.9,25.687647142536395,0.0,highway,clear,35.63032998535188,0,0,0
frame_000111,11.0,25.37728817840745,0.0,highway,clear,40.88845775814989,0,0,0
frame_000112,11.1,25.403708733070683,0.0,highway,clear,38.67963194700755,0,0,0
frame_000113,11.2,24.084439407661588,0.0,highway,clear,43.06747761415266,0,0,0
frame_000114,11.3,25.269937524548293,0.0,highway,clear,44.48420166817567,0,0,0
frame_000115,11.4,25.278927125820843,0.0,highway,clear,41.74356061901496,0,0,0
frame_000116,11.5,25.49869418278596,0.0,highway,clear,35.28616538296382,0,0,0
frame_000117,11.6,24.300610528156206,0.0,highway,clear,36.58445663517898,0,0,0
frame_000118,11.7,24.871098682575404,0.0,highway,clear,35.15975486444067,0,0,0
frame_000119,11.8,25.049817022360443,0.0,highway,clear,42.3266206494618,0,0,0
frame_000120,11.9,25.647199353946135,0.0,highway,clear,40.50452177218837,0,0,0
frame_000121,12.0,25.52934299853519,0.0,highway,clear,44.95085173650236,0,0,0
frame_000122,12.1,24.619353369866126,0.0,highway,clear,37.22818040189292,0,0,0
frame_000123,12.2,25.68898687108265,0.0,highway,clear,44.2970180060631,0,0,0
frame_000124,12.3,25.554411109701473,0.0,highway,clear,39.81846338432346,0,0,0
frame_000125,12.4,25.585094824394616,0.0,highway,clear,42.840716731771835,0,0,0
frame_000126,12.5,25.172520984540025,0.0,highway,clear,38.863923991211024,0,0,0
frame_000127,12.6,24.933139716244185,0.0,highway,clear,44.35816178336909,0,0,0
frame_000128,12.7,24.89839524131522,0.0,highway,clear,43.38513316410272,0,0,0
frame_000129,12.8,25.676232523249187,0.0,highway,clear,40.28227649653848,0,0,0
frame_000130,12.9,25.825933841393457,0.0,highway,clear,39.98750558649914,0,0,0
frame_000131,13.0,25.001003012804844,0.0,highway,clear,40.19846484352894,0,0,0
frame_000132,13.1,25.380500397245736,0.0,highway,clear,37.32954263725351,0,0,0
frame_000133,13.2,25.010782352272063,0.0,highway,clear,42.726413868939254,0,0,0
frame_000134,13.3,24.625432911383072,0.0,highway,clear,38.18257477318725,0,0,0
frame_000135,13.4,24.117463161125944,0.0,highway,clear,39.349892643138126,0,0,0
frame_000136,13.5,25.333871079654294,0.0,highway,clear,40.53374302969348,0,0,0
frame_000137,13.6,24.21888983392647,0.0,highway,clear,40.224816921841196,0,0,0
frame_000138,13.7,24.545671619343793,0.0,highway,clear,41.4042951877232,0,0,0
frame_000139,13.8,25.66666975208268,0.0,highway,clear,36.868692102096226,0,0,0
frame_000140,13.9,24.88507860057733,0.0,highway,clear,35.42385750974006,0,0,0
frame_000141,14.0,24.88619137952697,0.0,highway,clear,43.48367740530996,0,0,0
frame_000142,14.1,25.714758794995763,0.0,highway,clear,35.510221864372824,0,0,0
frame_000143,14.2,25.38334178586796,0.0,highway,clear,39.999835121897824,0,0,0
frame_000144,14.3,25.999183930596597,0.0,highway,clear,42.072792734661526,0,0,0
frame_000145,14.4,24.60483584543092,0.0,highway,clear,37.892716158561086,0,0,0
frame_000146,14.5,24.717040838426477,0.0,highway,clear,39.17537661121435,0,0,0
frame_000147,14.6,24.77545223554516,0.0,highway,clear,41.869078702586336,0,0,0
frame_000148,14.7,25.088615502412143,0.0,highway,clear,40.62344344513416,0,0,0
frame_000149,14.8,25.418993441378277,0.0,highway,clear,44.794251408024174,0,0,0
frame_000150,14.9,25.26097479089118,0.0,highway,clear,44.04877973387997,0,0,0
